iter	MultiClass
142	0.009378222489
143	0.009331133224
144	0.00931281732
145	0.00914870061
146	0.009011740976
147	0.008982998319
148	0.008913151985
149	0.008859976761
150	0.008784909414
151	0.008723920979
152	0.008705939875
153	0.008647812276
154	0.008507375656
155	0.008402949034
156	0.008375307017
157	0.00833135012
158	0.008312937852
159	0.008090731064
160	0.008082778584
161	0.008054542114
162	0.007976026474
163	0.007961336409
164	0.007858068399
165	0.007788356759
166	0.007773181843
167	0.007755095336
168	0.007728025661
169	0.007708455817
170	0.007692457165
171	0.007553313598
172	0.007506816981
173	0.007495004048
174	0.00748111259
175	0.007394560307
176	0.007354627377
177	0.007325596348
178	0.007313987676
179	0.007246615148
180	0.007186850537
181	0.007125146625
182	0.007059205526
183	0.006994913932
184	0.006887250875
185	0.006839611947
186	0.006784592802
187	0.00672162846
188	0.0067026231
189	0.00664743369
190	0.0066313028
191	0.006594194848
192	0.006552996286
193	0.006531514314
194	0.006520655556
195	0.006464352043
196	0.006447840386
197	0.006426389974
198	0.006403061695
199	0.006363463597
200	0.006360359527
201	0.00633174038
202	0.006311365229
203	0.00630312566
204	0.006268575509
205	0.006262253256
206	0.006198995236
207	0.006193072201
208	0.006175978584
209	0.006158767501
210	0.006121384886
211	0.006111501667
212	0.006042367707
213	0.006029236535
214	0.006007854867
215	0.005943900122
216	0.005877992164
217	0.005839904047
218	0.005814041225
219	0.005785449653
220	0.005756934481
221	0.005703233558
222	0.005682932364
223	0.005668402505
224	0.005649246036
225	0.005632837132
226	0.005600336075
227	0.005565453042
228	0.005551459994
229	0.0055271864
230	0.005452775092
231	0.005442694903
232	0.005427314609
233	0.005421232698
234	0.005389377527
235	0.005365580401
236	0.005359772905
237	0.00535416026
238	0.0053428974
239	0.0053357246
240	0.005302695034
241	0.005276986015
242	0.005247419155
243	0.005224115821
244	0.005178837681
245	0.005151687888
246	0.005106122344
247	0.005057258122
248	0.005045243153
249	0.005035783955
250	0.005021791149
251	0.005014788852
252	0.005005351675
253	0.004998563093
254	0.004888083534
255	0.004874080277
256	0.004862694494
257	0.004845727776
258	0.004824243884
259	0.00481533208
260	0.00478352107
261	0.004777410275
262	0.004772095056
263	0.004762963663
264	0.004738963859
265	0.00471871398
266	0.004714156975
267	0.004687306525
268	0.004677129505
269	0.004664996098
270	0.004649435672
271	0.004641176447
272	0.004608802257
273	0.004599688874
274	0.004574607124
275	0.004560243653
276	0.00453217483
277	0.004483011862
278	0.00448014511
279	0.004474822175
280	0.004468937278
281	0.00446470389
282	0.00443513144
283	0.004409325288
284	0.00439127793
285	0.004380178932
286	0.004374349592
287	0.004359287052
288	0.004331350343
289	0.004326181063
290	0.004301512001
291	0.004287345273
292	0.004284026908
293	0.00427917253
294	0.00427084065
295	0.004242820703
296	0.004227412632
297	0.004208036487
298	0.004106993273
299	0.004092150916
300	0.004084494897
301	0.004068812852
302	0.004038892471
303	0.004019071092
304	0.004011406638
305	0.004008709539
306	0.004003926777
307	0.003985987788
308	0.003968154042
309	0.00394911921
310	0.003926752097
311	0.00391026228
312	0.003905929863
313	0.003903347883
314	0.003896497189
315	0.003876503151
316	0.003866130399
317	0.003861378502
318	0.003854926344
319	0.003850735658
320	0.003838087483
321	0.003834399118
322	0.003813750046
323	0.003801482258
324	0.003799093814
325	0.003777874456
326	0.003773077796
327	0.003765835515
328	0.003741295919
329	0.00372639756
330	0.003721154554
331	0.003704742282
332	0.003685956725
333	0.003669334648
334	0.00366489167
335	0.003659687726
336	0.003653134018
337	0.003641874738
338	0.003636317558
339	0.003628305678
340	0.003622704061
341	0.003616872497
342	0.003611511046
343	0.003590045289
344	0.003583509736
345	0.003574738966
346	0.003569812002
347	0.003563000289
348	0.003556025104
349	0.003545895359
350	0.003535765279
351	0.003522947645
352	0.003511911353
353	0.003440635128
354	0.00342029925
355	0.003396812896
356	0.003392737076
357	0.003381339192
358	0.003378185494
359	0.003358449444
360	0.003341724691
361	0.003338965386
362	0.003322419462
363	0.003310203933
364	0.003295393772
365	0.003270030744
366	0.003263588398
367	0.003259322009
368	0.003253954336
369	0.003248219353
370	0.003244655731
371	0.003231579332
372	0.003166084415
373	0.003159103656
374	0.003152742574
375	0.003141653102
376	0.003137865883
377	0.003133972328
378	0.003129689688
379	0.00312604478
380	0.003122442547
381	0.003113402602
382	0.003097538275
383	0.003095285352
384	0.003086206594
385	0.003076328552
386	0.003072692313
387	0.003057850479
388	0.003053612196
389	0.003046994702
390	0.003028678435
391	0.003020619673
392	0.003008884612
393	0.003001897188
394	0.002998556364
395	0.002993876531
396	0.002974503981
397	0.002967168654
398	0.002961452878
399	0.002948805512
400	0.002945897149
401	0.002939776808
402	0.002931330144
403	0.002925262536
404	0.002921445313
405	0.002908439282
406	0.002903697499
407	0.002900227032
408	0.002897583148
409	0.002896662999
410	0.002893312022
411	0.002887723193
412	0.002884748645
413	0.002880313451
414	0.002860341875
415	0.002848991887
416	0.002840673446
417	0.002832166698
418	0.002814559964
419	0.002812052994
420	0.002769787042
421	0.002753030425
422	0.002744276836
423	0.002728170826
424	0.002722412236
425	0.002710347295
426	0.002698755011
427	0.002695800991
428	0.002691440002
429	0.002678000788
430	0.002666241966
431	0.002661762185
432	0.002644705307
433	0.002634816703
434	0.002622470277
435	0.002616672504
436	0.002612614111
437	0.002607865306
438	0.002603705162
439	0.002601219069
440	0.002592734707
441	0.002574204251
442	0.002535416382
443	0.002531379951
444	0.002512837704
445	0.002510345881
446	0.002505414177
447	0.002494228868
448	0.002490629473
449	0.002488859308
450	0.002486805846
451	0.002484540491
452	0.00248360711
453	0.002479986951
454	0.002474743745
455	0.002471138689
456	0.002463343132
457	0.002459493652
458	0.002449414149
459	0.00244811607
460	0.002445700056
461	0.002438436006
462	0.002412333681
463	0.002409479112
464	0.002396542531
465	0.002396042545
466	0.002394973362
467	0.002387563681
468	0.002378456927
469	0.00237419765
470	0.002371914581
471	0.002363689509
472	0.00235642886
473	0.002347889502
474	0.002343725782
475	0.002341089019
476	0.002335569494
477	0.002334038025
478	0.002324347592
479	0.002322564381
480	0.00231928678
481	0.002318218249
482	0.00231055504
483	0.002289909689
484	0.002281614168
485	0.002280141897
486	0.002266820643
487	0.002266054599
488	0.00226431796
489	0.002259386237
490	0.002257108273
491	0.002253264355
492	0.002251912975
493	0.002248771545
494	0.002245117
495	0.002243310673
496	0.002241925362
497	0.002237165022
498	0.002236134784
499	0.002230084282
500	0.002226564547
501	0.002219840801
502	0.002218447892
503	0.002216251312
504	0.002213796438
505	0.002209352445
506	0.002202373828
507	0.002200228197
508	0.002199342355
509	0.00219764007
510	0.002190787887
511	0.002189131785
512	0.002188213401
513	0.002182266749
514	0.002178537202
515	0.002170948832
516	0.002168015527
517	0.002163164323
518	0.002134746289
519	0.002128636476
520	0.002118213011
521	0.002113468573
522	0.002110968613
523	0.002105568127
524	0.002104168311
525	0.002097419798
526	0.002093396006
527	0.00208951436
528	0.002083711153
529	0.002079366121
530	0.002076777811
531	0.002070921722
532	0.002059439895
533	0.002053485072
534	0.002052843626
535	0.002046820506
536	0.002044756096
537	0.00204087869
538	0.002036784986
539	0.002031405101
540	0.002023672144
541	0.002019648989
542	0.002012387816
543	0.002007320304
544	0.00200245817
545	0.002001757377
546	0.00200009704
547	0.001998622059
548	0.001997679253
549	0.001979226911
550	0.001977279845
551	0.0019760988
552	0.001974297762
553	0.001961380551
554	0.001960269774
555	0.001952352506
556	0.001946678952
557	0.00194471436
558	0.001943742717
559	0.001941850485
560	0.001939787996
561	0.001935794301
562	0.001923933497
563	0.00192162337
564	0.001920440229
565	0.001919097859
566	0.001917910646
567	0.001911877037
568	0.001909581524
569	0.001908726144
570	0.001907841955
571	0.001906996914
572	0.001904203274
573	0.001899600591
574	0.001891920562
575	0.001891097426
576	0.00188597581
577	0.00188425132
578	0.001880786779
579	0.001871206527
580	0.001868568734
581	0.001862131512
582	0.001856577539
583	0.001852763509
584	0.001844322302
585	0.001840830188
586	0.001839153357
587	0.001837439362
588	0.001831146365
589	0.001825052976
590	0.001823525418
591	0.001822871556
592	0.001817715257
593	0.001816040694
594	0.001812229133
595	0.001809317362
596	0.001807179848
597	0.001806129176
598	0.001804994903
599	0.001801201772
600	0.001799199717
601	0.001797758966
602	0.001791211683
603	0.00178949871
604	0.001786073625
605	0.001784763838
606	0.001782392769
607	0.001779502977
608	0.001778094967
609	0.00177492258
610	0.00176887935
611	0.00176726803
612	0.001763887479
613	0.001761958185
614	0.001759407632
615	0.001757501149
616	0.001748573529
617	0.00174562929
618	0.001744260392
619	0.001742017507
620	0.00173889424
621	0.001737941572
622	0.00173701388
623	0.001735405774
624	0.001729504234
625	0.001729304099
626	0.001725696431
627	0.001722727139
628	0.001720941258
629	0.001713003741
630	0.00170452193
631	0.001701456484
632	0.001700594918
633	0.001696453775
634	0.001696261287
635	0.001694734199
636	0.001690585631
637	0.001689038445
638	0.00168379043
639	0.001680767869
640	0.001672888561
641	0.001668167107
642	0.00166471243
643	0.001660150657
644	0.001656434942
645	0.001653137135
646	0.001649231342
647	0.001642625825
648	0.001641875163
649	0.001640764656
650	0.001636092957
651	0.001631125626
652	0.001626900611
653	0.001624247522
654	0.001623369952
655	0.001618289594
656	0.001615555522
657	0.001612782028
658	0.001611941604
659	0.0016079351
660	0.001604185097
661	0.001603631689
662	0.001602418549
663	0.001594439372
664	0.001591777734
665	0.0015872537
666	0.001580484683
667	0.001579688692
668	0.001576288422
669	0.001575061924
670	0.001574134028
671	0.001569510597
672	0.001567616719
673	0.001566195855
674	0.001563210326
675	0.001562227269
676	0.001560688181
677	0.001559980763
678	0.001556240109
679	0.00155525436
680	0.001552331926
681	0.001550127021
682	0.001547307596
683	0.001546202251
684	0.00154502921
685	0.001544058124
686	0.001542950144
687	0.001540358555
688	0.001535591826
689	0.001532719766
690	0.001528951918
691	0.001526662653
692	0.001526319359
693	0.001524273403
694	0.001523031958
695	0.001519508644
696	0.001514968995
697	0.001511351923
698	0.001509635631
699	0.001506190072
700	0.001501479839
701	0.001500033743
702	0.001497390518
703	0.001496535969
704	0.001494121416
705	0.001492621561
706	0.001492108563
707	0.00148762084
708	0.001485558582
709	0.001482045571
710	0.001476979818
711	0.001475342297
712	0.001468546955
713	0.001467851489
714	0.001467263187
715	0.001463469386
716	0.001461645872
717	0.001461168699
718	0.001458619214
719	0.001457091421
720	0.001456486567
721	0.001455832801
722	0.001453667402
723	0.001453207931
724	0.00144887221
725	0.001447914869
726	0.001447106261
727	0.001445108034
728	0.001443714933
729	0.001441989424
730	0.001441115738
731	0.001434204789
732	0.001429862987
733	0.00142863446
734	0.001421792846
735	0.001421386363
736	0.001420239039
737	0.001416332926
738	0.001415306333
739	0.00141373293
740	0.001412421995
741	0.00141179055
742	0.00141149316
743	0.001410882633
744	0.001408064139
745	0.001406046687
746	0.001402375966
747	0.001392735832
748	0.001391307833
749	0.001389516882
750	0.001388401744
751	0.001387712776
752	0.001384371005
753	0.001381914487
754	0.001381369944
755	0.001380326034
756	0.001376793421
757	0.001376595613
758	0.001373842775
759	0.001372641603
760	0.00136501195
761	0.001362376602
762	0.001357188737
763	0.001356693636
764	0.001353891907
765	0.001353296719
766	0.001352844248
767	0.001350830027
768	0.001348470419
769	0.001347699107
770	0.001345571824
771	0.00134150938
772	0.001338332887
773	0.001335853161
774	0.00133407237
775	0.00133241284
776	0.00132911757
777	0.00132796556
778	0.001326771577
779	0.001324379458
780	0.001311841506
781	0.00130755163
782	0.00129945255
783	0.001296980041
784	0.001294449455
785	0.001291524901
786	0.001289040336
787	0.001286329995
788	0.001285268078
789	0.001282771136
790	0.001282256493
791	0.001281762766
792	0.001279796964
793	0.001277439069
794	0.001276858999
795	0.001274430223
796	0.001269035064
797	0.001266780955
798	0.00126331354
799	0.001262338702
800	0.001259558392
801	0.001259147393
802	0.001254037031
803	0.001252409667
804	0.001251592484
805	0.001251318508
806	0.001249777106
807	0.001248320518
808	0.001246233188
809	0.001245276629
810	0.001244521443
811	0.001244231782
812	0.001241972258
813	0.001241037258
814	0.001236286921
815	0.001235636154
816	0.001234394967
817	0.001233881473
818	0.001230550983
819	0.001229930748
820	0.001227872536
821	0.001226221588
822	0.001225681701
823	0.001224069918
824	0.00122221751
825	0.00122049076
826	0.001220161099
827	0.001219747509
828	0.001217546568
829	0.00121654788
830	0.001215594875
831	0.001213628962
832	0.001212916615
833	0.001210840449
834	0.001209616487
835	0.001206964059
836	0.001206548074
837	0.001205959729
838	0.001205772749
839	0.001202913217
840	0.001202268686
841	0.001201889186
842	0.001200797887
843	0.001200265334
844	0.001198091413
845	0.001196062199
846	0.00119271174
847	0.001191237696
848	0.001188768606
849	0.001181941709
850	0.001180060199
851	0.00117563945
852	0.001175000121
853	0.001172776651
854	0.001172013234
855	0.001169069866
856	0.001168839415
857	0.001168434438
858	0.00116721698
859	0.001166234491
860	0.00116426291
861	0.001162591253
862	0.001160108581
863	0.001159412344
864	0.001157021183
865	0.001154677243
866	0.001152476012
867	0.001151955085
868	0.001150330456
869	0.001148531205
870	0.001146874569
871	0.001146324073
872	0.001145486905
873	0.001145017214
874	0.001144241429
875	0.001141299257
876	0.001140937443
877	0.001137397915
878	0.001137012567
879	0.001136266622
880	0.001135292986
881	0.001132292152
882	0.001130441761
883	0.001128359766
884	0.001127422087
885	0.001127230274
886	0.001126838543
887	0.001125147939
888	0.00112483463
889	0.001123928246
890	0.001123042745
891	0.001122658958
892	0.00111927444
893	0.001118817204
894	0.001118194842
895	0.001117869382
896	0.001116098467
897	0.001115824072
898	0.001112976085
899	0.001111831709
900	0.001111090215
901	0.001110708913
902	0.001109078399
903	0.0011083416
904	0.001107833982
905	0.001107610392
906	0.001105754138
907	0.001104472286
908	0.001102177895
909	0.001101460261
910	0.001100002543
911	0.001099593905
912	0.001099233121
913	0.001098052873
914	0.001096989978
915	0.001096071094
916	0.001094552106
917	0.001092913582
918	0.001090631167
919	0.001089353562
920	0.001089081538
921	0.001087593105
922	0.001086217687
923	0.001085352467
924	0.001083726644
925	0.001082809411
926	0.00108145119
927	0.001080942451
928	0.001079361254
929	0.001077978503
930	0.001076073272
931	0.001075555806
932	0.001074840089
933	0.001073294869
934	0.001073074977
935	0.00107266749
936	0.001071970839
937	0.001071651669
938	0.001071221934
939	0.00106984934
940	0.00106835576
941	0.001066489781
942	0.001065676174
943	0.001065147027
944	0.001064526924
945	0.001064133746
946	0.001063876165
947	0.001062170485
948	0.001061708306
949	0.001061218658
950	0.001060935238
951	0.001058422767
952	0.00105566965
953	0.001055074606
954	0.001052478852
955	0.001050060953
956	0.001048391105
957	0.001047360665
958	0.00104695861
959	0.001045189651
960	0.00104373379
961	0.001043358841
962	0.001043034039
963	0.00104212463
964	0.001041920917
965	0.001041714869
966	0.001039565966
967	0.001038840761
968	0.001038350605
969	0.001037552157
970	0.001035951768
971	0.001033079714
972	0.001031829261
973	0.001030029386
974	0.0010284269
975	0.001025896567
976	0.001025404867
977	0.001022908522
978	0.001021769875
979	0.001018648004
980	0.001015508062
981	0.001014213452
982	0.001012176908
983	0.001010305551
984	0.001008306985
985	0.001006901634
986	0.001005631297
987	0.001004506555
988	0.001004201826
989	0.001004030193
990	0.001003525076
991	0.001003248485
992	0.001002358267
993	0.001002146557
994	0.0009992626384
995	0.0009974517527
996	0.000993978856
997	0.000992448843
998	0.0009849143832
999	0.0009845954596
